"taxnum","arrest_count","arrest_type"
"954464","13","FELONY"
"954464","60","MISDEMEANOR"
"954464","6","VIOLATION"
"944306","13","FELONY"
"944306","46","MISDEMEANOR"
"944306","2","VIOLATION"
"961596","1","INFRACTION"
"961596","21","FELONY"
"961596","38","MISDEMEANOR"
"944936","7","FELONY"
"944936","33","MISDEMEANOR"
"944936","22","VIOLATION"
"934371","2","INFRACTION"
"934371","22","FELONY"
"934371","43","MISDEMEANOR"
"934371","3","VIOLATION"
"937949","178","FELONY"
"937949","228","MISDEMEANOR"
"937949","11","VIOLATION"
"961597","4","INFRACTION"
"961597","26","FELONY"
"961597","44","MISDEMEANOR"
"961597","1","VIOLATION"
"937950","235","FELONY"
"937950","138","MISDEMEANOR"
"937950","11","VIOLATION"
"966926","11","FELONY"
"966926","20","MISDEMEANOR"
"954465","54","FELONY"
"954465","182","MISDEMEANOR"
"954465","1","VIOLATION"
"971786","3","FELONY"
"971786","6","MISDEMEANOR"
"962912","3","FELONY"
"962912","7","MISDEMEANOR"
"962912","1","VIOLATION"
"941319","30","FELONY"
"941319","82","MISDEMEANOR"
"941319","8","VIOLATION"
"942930","29","FELONY"
"942930","254","MISDEMEANOR"
"942930","1","OTHER"
"942930","24","VIOLATION"
"951481","1","INFRACTION"
"951481","3","FELONY"
"951481","44","MISDEMEANOR"
"934372","22","FELONY"
"934372","91","MISDEMEANOR"
"934372","1","VIOLATION"
"967740","10","FELONY"
"967740","13","MISDEMEANOR"
"949972","1","INFRACTION"
"949972","17","FELONY"
"949972","51","MISDEMEANOR"
"949972","23","VIOLATION"
"971302","2","FELONY"
"971302","9","MISDEMEANOR"
"963837","42","FELONY"
"963837","74","MISDEMEANOR"
"963837","1","VIOLATION"
"934373","16","FELONY"
"934373","65","MISDEMEANOR"
"934373","2","VIOLATION"
"965646","10","FELONY"
"965646","10","MISDEMEANOR"
"965646","4","VIOLATION"
"934374","127","FELONY"
"934374","187","MISDEMEANOR"
"934374","2","VIOLATION"
"945459","21","FELONY"
"945459","149","MISDEMEANOR"
"945459","3","OTHER"
"945459","5","VIOLATION"
"955129","38","FELONY"
"955129","112","MISDEMEANOR"
"955129","3","VIOLATION"
"926532","1","INFRACTION"
"926532","16","FELONY"
"926532","75","MISDEMEANOR"
"926532","1","VIOLATION"
"969458","6","FELONY"
"969458","10","MISDEMEANOR"
"972498","1","MISDEMEANOR"
"962913","77","FELONY"
"962913","69","MISDEMEANOR"
"961598",NA,NA
"965647","6","FELONY"
"965647","15","MISDEMEANOR"
"970966","1","FELONY"
"970966","9","MISDEMEANOR"
"967407","2","FELONY"
"967407","8","MISDEMEANOR"
"969459",NA,NA
"951482","15","FELONY"
"951482","66","MISDEMEANOR"
"951482","3","VIOLATION"
"941320","2","FELONY"
"941320","143","MISDEMEANOR"
"941320","53","VIOLATION"
"948593","1","INFRACTION"
"948593","113","FELONY"
"948593","241","MISDEMEANOR"
"948593","26","VIOLATION"
"968211","9","FELONY"
"968211","10","MISDEMEANOR"
"953620","1","INFRACTION"
"953620","100","FELONY"
"953620","387","MISDEMEANOR"
"953620","1","OTHER"
"953620","7","VIOLATION"
"961599","13","FELONY"
"961599","26","MISDEMEANOR"
"933595","21","FELONY"
"933595","57","MISDEMEANOR"
"933595","5","VIOLATION"
"957317","2","INFRACTION"
"957317","11","FELONY"
"957317","46","MISDEMEANOR"
"957317","1","VIOLATION"
"966419","10","MISDEMEANOR"
"954337","7","FELONY"
"954337","77","MISDEMEANOR"
"954337","13","VIOLATION"
"939845","1","VIOLATION"
"957318","5","FELONY"
"957318","28","MISDEMEANOR"
"957318","10","VIOLATION"
"966927","5","FELONY"
"966927","9","MISDEMEANOR"
"971787",NA,NA
"959444","26","MISDEMEANOR"
"956371","50","MISDEMEANOR"
"956371","4","VIOLATION"
"964361","5","MISDEMEANOR"
"964361","3","VIOLATION"
"970371","4","FELONY"
"970371","2","MISDEMEANOR"
"970371","1","VIOLATION"
"965921","8","FELONY"
"965921","28","MISDEMEANOR"
"967741","43","FELONY"
"967741","51","MISDEMEANOR"
"939846","1","MISDEMEANOR"
"915218","11","FELONY"
"915218","16","MISDEMEANOR"
"915218","2","VIOLATION"
"973201",NA,NA
"941321","18","FELONY"
"941321","85","MISDEMEANOR"
"941321","48","VIOLATION"
"936104","1","INFRACTION"
"936104","12","FELONY"
"936104","54","MISDEMEANOR"
"936104","3","VIOLATION"
"963839","19","FELONY"
"963839","32","MISDEMEANOR"
"960131","1","INFRACTION"
"960131","7","FELONY"
"960131","82","MISDEMEANOR"
"960131","1","VIOLATION"
"964362","6","FELONY"
"964362","13","MISDEMEANOR"
"962202","21","FELONY"
"962202","19","MISDEMEANOR"
"962202","3","VIOLATION"
"942360","8","FELONY"
"942360","42","MISDEMEANOR"
"942360","18","VIOLATION"
"972499","2","FELONY"
"972499","8","MISDEMEANOR"
"939847","1","INFRACTION"
"939847","8","FELONY"
"939847","69","MISDEMEANOR"
"939847","8","VIOLATION"
"960132","6","FELONY"
"960132","9","MISDEMEANOR"
"963357","1","INFRACTION"
"963357","9","FELONY"
"963357","40","MISDEMEANOR"
"971303","5","FELONY"
"971303","3","MISDEMEANOR"
"960133","16","FELONY"
"960133","16","MISDEMEANOR"
"960133","2","VIOLATION"
"969460","9","FELONY"
"969460","18","MISDEMEANOR"
"958222","4","FELONY"
"958222","16","MISDEMEANOR"
"958222","3","VIOLATION"
"968920","6","FELONY"
"968920","13","MISDEMEANOR"
"967742","5","FELONY"
"967742","8","MISDEMEANOR"
"969461","5","FELONY"
"969461","17","MISDEMEANOR"
"969461","1","VIOLATION"
"970372","5","FELONY"
"970372","8","MISDEMEANOR"
"958223","5","FELONY"
"958223","28","MISDEMEANOR"
"973202",NA,NA
"968213","2","FELONY"
"968213","5","MISDEMEANOR"
"971304","2","FELONY"
"971304","2","MISDEMEANOR"
"962914","4","INFRACTION"
"962914","25","FELONY"
"962914","68","MISDEMEANOR"
"962914","2","VIOLATION"
"972331","2","FELONY"
"972331","14","MISDEMEANOR"
"952389","2","FELONY"
"952389","112","MISDEMEANOR"
"952389","12","VIOLATION"
"966420","2","FELONY"
"966420","18","MISDEMEANOR"
"958224","1","INFRACTION"
"958224","4","FELONY"
"958224","14","MISDEMEANOR"
"965648","2","FELONY"
"965648","13","MISDEMEANOR"
"948457","8","FELONY"
"948457","93","MISDEMEANOR"
"948457","64","VIOLATION"
"939848","40","FELONY"
"939848","68","MISDEMEANOR"
"939848","9","VIOLATION"
"967408","1","FELONY"
"967408","8","MISDEMEANOR"
"964864","4","MISDEMEANOR"
"969462","2","INFRACTION"
"969462","7","FELONY"
"969462","5","MISDEMEANOR"
"971305",NA,NA
"959446","14","FELONY"
"959446","40","MISDEMEANOR"
"969463","4","MISDEMEANOR"
"933596","1","INFRACTION"
"933596","17","FELONY"
"933596","16","MISDEMEANOR"
"933596","2","OTHER"
"933596","1","VIOLATION"
"947965","25","FELONY"
"947965","93","MISDEMEANOR"
"947965","14","VIOLATION"
"973203",NA,NA
"971788","2","MISDEMEANOR"
"972500","1","MISDEMEANOR"
"953622","3","INFRACTION"
"953622","14","FELONY"
"953622","62","MISDEMEANOR"
"953622","21","VIOLATION"
"961600","10","FELONY"
"961600","26","MISDEMEANOR"
"964865","37","FELONY"
"964865","62","MISDEMEANOR"
"964865","1","VIOLATION"
"941323","2","INFRACTION"
"941323","22","FELONY"
"941323","94","MISDEMEANOR"
"941323","9","VIOLATION"
"940950","11","FELONY"
"940950","65","MISDEMEANOR"
"940950","7","VIOLATION"
"968214","3","FELONY"
"968214","15","MISDEMEANOR"
"949973","3","INFRACTION"
"949973","18","FELONY"
"949973","91","MISDEMEANOR"
"949973","4","VIOLATION"
"957319","6","FELONY"
"957319","11","MISDEMEANOR"
"957319","3","VIOLATION"
"934311","1","INFRACTION"
"934311","6","FELONY"
"934311","117","MISDEMEANOR"
"934311","46","VIOLATION"
"973204",NA,NA
"970968","4","FELONY"
"970968","5","MISDEMEANOR"
"970968","1","VIOLATION"
"954468","5","INFRACTION"
"954468","122","FELONY"
"954468","131","MISDEMEANOR"
"954468","15","VIOLATION"
"970373","3","FELONY"
"970373","2","MISDEMEANOR"
"964866","6","FELONY"
"964866","25","MISDEMEANOR"
"934693","2","INFRACTION"
"934693","14","FELONY"
"934693","70","MISDEMEANOR"
"934693","4","VIOLATION"
"956372","59","FELONY"
"956372","191","MISDEMEANOR"
"956372","2","OTHER"
"956372","11","VIOLATION"
"967409","17","FELONY"
"967409","18","MISDEMEANOR"
"970374","4","FELONY"
"970374","3","MISDEMEANOR"
"948594","3","INFRACTION"
"948594","9","FELONY"
"948594","87","MISDEMEANOR"
"948594","2","VIOLATION"
"946722","137","FELONY"
"946722","47","MISDEMEANOR"
"946722","1","OTHER"
"946722","11","VIOLATION"
"961487","14","FELONY"
"961487","49","MISDEMEANOR"
"967410","14","FELONY"
"967410","17","MISDEMEANOR"
"959447","67","FELONY"
"959447","53","MISDEMEANOR"
"959447","2","VIOLATION"
"954469","2","INFRACTION"
"954469","8","FELONY"
"954469","26","MISDEMEANOR"
"954469","3","VIOLATION"
"968921","14","FELONY"
"968921","40","MISDEMEANOR"
"968921","2","VIOLATION"
"949974","74","FELONY"
"949974","244","MISDEMEANOR"
"949974","1","OTHER"
"949974","80","VIOLATION"
"968922","3","FELONY"
"968922","12","MISDEMEANOR"
"960135","3","FELONY"
"960135","29","MISDEMEANOR"
"954470","23","FELONY"
"954470","53","MISDEMEANOR"
"954470","15","VIOLATION"
"966421","3","FELONY"
"966421","3","MISDEMEANOR"
"966421","1","VIOLATION"
"910594","1","INFRACTION"
"910594","15","FELONY"
"910594","624","MISDEMEANOR"
"910594","134","VIOLATION"
"970375","1","INFRACTION"
"970375","6","FELONY"
"970375","17","MISDEMEANOR"
"968215","9","FELONY"
"968215","9","MISDEMEANOR"
"941325","2","INFRACTION"
"941325","197","FELONY"
"941325","175","MISDEMEANOR"
"941325","10","VIOLATION"
"968923","1","INFRACTION"
"968923","5","FELONY"
"968923","18","MISDEMEANOR"
"946723","147","FELONY"
"946723","251","MISDEMEANOR"
"946723","30","VIOLATION"
"962203","15","FELONY"
"962203","28","MISDEMEANOR"
"939850","1","INFRACTION"
"939850","29","FELONY"
"939850","70","MISDEMEANOR"
"939850","5","VIOLATION"
"941326","1","INFRACTION"
"941326","106","FELONY"
"941326","473","MISDEMEANOR"
"941326","3","OTHER"
"941326","1","VIOLATION"
"967411","3","MISDEMEANOR"
"934375","1","INFRACTION"
"934375","14","FELONY"
"934375","52","MISDEMEANOR"
"934375","1","VIOLATION"
"942931","31","FELONY"
"942931","352","MISDEMEANOR"
"942931","23","VIOLATION"
"949975","21","FELONY"
"949975","149","MISDEMEANOR"
"949975","53","VIOLATION"
"937952","19","FELONY"
"937952","111","MISDEMEANOR"
"937952","2","VIOLATION"
"962204","7","MISDEMEANOR"
"943809","2","INFRACTION"
"943809","32","FELONY"
"943809","223","MISDEMEANOR"
"943809","3","VIOLATION"
"946724","31","FELONY"
"946724","115","MISDEMEANOR"
"946724","4","VIOLATION"
"971789","4","FELONY"
"971789","2","MISDEMEANOR"
"963840","1","INFRACTION"
"963840","22","FELONY"
"963840","47","MISDEMEANOR"
"958210","1","FELONY"
"958210","9","MISDEMEANOR"
"951469","10","FELONY"
"951469","37","MISDEMEANOR"
"951469","3","VIOLATION"
"958226","3","INFRACTION"
"958226","2","FELONY"
"958226","23","MISDEMEANOR"
"958226","5","VIOLATION"
"973205",NA,NA
"951483","1","FELONY"
"951483","21","MISDEMEANOR"
"951483","13","VIOLATION"
"936106","5","FELONY"
"936106","47","MISDEMEANOR"
"936106","7","VIOLATION"
"934376","1","INFRACTION"
"934376","22","FELONY"
"934376","117","MISDEMEANOR"
"934376","24","VIOLATION"
"929498","193","FELONY"
"929498","377","MISDEMEANOR"
"929498","2","VIOLATION"
"960138","2","FELONY"
"960138","4","MISDEMEANOR"
"936107","2","INFRACTION"
"936107","16","FELONY"
"936107","333","MISDEMEANOR"
"936107","1","OTHER"
"936107","213","VIOLATION"
"971790","1","MISDEMEANOR"
"962915","7","FELONY"
"962915","58","MISDEMEANOR"
"944308","1","INFRACTION"
"944308","44","FELONY"
"944308","124","MISDEMEANOR"
"944308","2","VIOLATION"
"972433","5","FELONY"
"972433","7","MISDEMEANOR"
"962206","12","FELONY"
"962206","22","MISDEMEANOR"
"966929","56","FELONY"
"966929","43","MISDEMEANOR"
"956373","8","FELONY"
"956373","33","MISDEMEANOR"
"962207","3","FELONY"
"962207","7","MISDEMEANOR"
"964868","2","FELONY"
"964868","23","MISDEMEANOR"
"960140","15","MISDEMEANOR"
"963841","5","FELONY"
"963841","17","MISDEMEANOR"
"945462","40","FELONY"
"945462","135","MISDEMEANOR"
"945462","43","VIOLATION"
"948297","1","INFRACTION"
"948297","11","FELONY"
"948297","71","MISDEMEANOR"
"948297","1","VIOLATION"
"964364","13","FELONY"
"964364","14","MISDEMEANOR"
"971791","1","FELONY"
"971791","3","MISDEMEANOR"
"941329","3","FELONY"
"941329","35","MISDEMEANOR"
"941329","5","VIOLATION"
"961603","8","MISDEMEANOR"
"961603","2","VIOLATION"
"970376","2","MISDEMEANOR"
"967484","4","MISDEMEANOR"
"965649","6","FELONY"
"965649","8","MISDEMEANOR"
"967412","2","MISDEMEANOR"
"967412","1","VIOLATION"
"971792","7","FELONY"
"971792","6","MISDEMEANOR"
"962896","1","FELONY"
"962896","10","MISDEMEANOR"
"961604","9","FELONY"
"961604","21","MISDEMEANOR"
"970970","1","INFRACTION"
"970970","1","FELONY"
"970970","5","MISDEMEANOR"
"970970","1","VIOLATION"
"969467","5","MISDEMEANOR"
"961605","1","FELONY"
"961605","16","MISDEMEANOR"
"961605","1","VIOLATION"
"966422",NA,NA
"964869","9","FELONY"
"964869","17","MISDEMEANOR"
"964869","1","VIOLATION"
"956374","1","FELONY"
"956374","8","MISDEMEANOR"
"969468","7","FELONY"
"969468","12","MISDEMEANOR"
"967743","5","FELONY"
"967743","9","MISDEMEANOR"
"967413","2","FELONY"
"967413","5","MISDEMEANOR"
"946725",NA,NA
"935427","3","FELONY"
"935427","24","MISDEMEANOR"
"935427","3","VIOLATION"
"968216","5","FELONY"
"968216","7","MISDEMEANOR"
"953623","2","INFRACTION"
"953623","4","FELONY"
"953623","16","MISDEMEANOR"
"953623","6","VIOLATION"
"942793","1","INFRACTION"
"942793","30","FELONY"
"942793","77","MISDEMEANOR"
"942793","11","VIOLATION"
"972501","3","FELONY"
"972501","5","MISDEMEANOR"
"937953","1","INFRACTION"
"937953","31","FELONY"
"937953","66","MISDEMEANOR"
"937953","3","VIOLATION"
"951484","1","INFRACTION"
"951484","29","FELONY"
"951484","105","MISDEMEANOR"
"951484","3","VIOLATION"
"963359","9","FELONY"
"963359","30","MISDEMEANOR"
"949977","1","INFRACTION"
"949977","33","FELONY"
"949977","167","MISDEMEANOR"
"949977","18","VIOLATION"
"962916","1","INFRACTION"
"962916","9","FELONY"
"962916","14","MISDEMEANOR"
"962916","1","VIOLATION"
"970377","1","FELONY"
"970377","3","MISDEMEANOR"
"949978","36","FELONY"
"949978","152","MISDEMEANOR"
"949978","123","VIOLATION"
"933598","1","INFRACTION"
"933598","38","FELONY"
"933598","134","MISDEMEANOR"
"933598","6","VIOLATION"
"963842","34","FELONY"
"963842","93","MISDEMEANOR"
"942932","2","INFRACTION"
"942932","23","FELONY"
"942932","73","MISDEMEANOR"
"942932","13","VIOLATION"
"969469","6","FELONY"
"969469","21","MISDEMEANOR"
"942933","24","FELONY"
"942933","97","MISDEMEANOR"
"942933","10","VIOLATION"
"964365","6","FELONY"
"964365","24","MISDEMEANOR"
"964365","2","VIOLATION"
"970971","2","FELONY"
"970971","5","MISDEMEANOR"
"942934","27","FELONY"
"942934","112","MISDEMEANOR"
"942934","10","VIOLATION"
"936579","11","FELONY"
"936579","115","MISDEMEANOR"
"936579","3","VIOLATION"
"958228","9","FELONY"
"958228","103","MISDEMEANOR"
"936109","21","FELONY"
"936109","288","MISDEMEANOR"
"936109","11","VIOLATION"
"963736","83","FELONY"
"963736","59","MISDEMEANOR"
"961606","8","FELONY"
"961606","28","MISDEMEANOR"
"939851","222","FELONY"
"939851","277","MISDEMEANOR"
"939851","13","VIOLATION"
"967744","1","INFRACTION"
"967744","5","FELONY"
"967744","8","MISDEMEANOR"
"967744","2","VIOLATION"
"965922","6","FELONY"
"965922","20","MISDEMEANOR"
"966932","12","FELONY"
"966932","34","MISDEMEANOR"
"963843","31","FELONY"
"963843","68","MISDEMEANOR"
"968217","13","FELONY"
"968217","11","MISDEMEANOR"
"939852","163","FELONY"
"939852","402","MISDEMEANOR"
"939852","21","OTHER"
"939852","1","VIOLATION"
"960141","3","INFRACTION"
"960141","14","FELONY"
"960141","108","MISDEMEANOR"
"971793","3","FELONY"
"971793","7","MISDEMEANOR"
"940952","28","FELONY"
"940952","134","MISDEMEANOR"
"940952","56","VIOLATION"
"948597","1","INFRACTION"
"948597","33","FELONY"
"948597","65","MISDEMEANOR"
"957320","1","INFRACTION"
"957320","12","FELONY"
"957320","18","MISDEMEANOR"
"957320","1","VIOLATION"
"956376","32","FELONY"
"956376","100","MISDEMEANOR"
"948598","1","FELONY"
"948598","8","MISDEMEANOR"
"969470","10","FELONY"
"969470","9","MISDEMEANOR"
"954471","27","FELONY"
"954471","134","MISDEMEANOR"
"954471","1","OTHER"
"954471","20","VIOLATION"
"949979","20","FELONY"
"949979","127","MISDEMEANOR"
"949979","41","VIOLATION"
"940929","6","FELONY"
"940929","23","MISDEMEANOR"
"910972","1","FELONY"
"910972","60","MISDEMEANOR"
"910972","1","OTHER"
"910972","1","VIOLATION"
"951485","17","FELONY"
"951485","50","MISDEMEANOR"
"951485","4","VIOLATION"
"918680","74","FELONY"
"918680","52","MISDEMEANOR"
"918680","1","VIOLATION"
"931844","1","INFRACTION"
"931844","10","FELONY"
"931844","15","MISDEMEANOR"
"931844","4","VIOLATION"
"953624","1","INFRACTION"
"953624","25","FELONY"
"953624","77","MISDEMEANOR"
"953624","2","VIOLATION"
"964366","1","INFRACTION"
"964366","16","FELONY"
"964366","45","MISDEMEANOR"
"961607","3","INFRACTION"
"961607","12","FELONY"
"961607","54","MISDEMEANOR"
"961607","3","VIOLATION"
"970972","3","FELONY"
"970972","1","MISDEMEANOR"
"969471","3","MISDEMEANOR"
"971307","4","FELONY"
"971307","3","MISDEMEANOR"
"962209","54","FELONY"
"962209","63","MISDEMEANOR"
"945463","6","FELONY"
"945463","59","MISDEMEANOR"
"937955","1","INFRACTION"
"937955","74","FELONY"
"937955","175","MISDEMEANOR"
"937955","50","VIOLATION"
"970378","2","FELONY"
"970378","6","MISDEMEANOR"
"970378","1","VIOLATION"
"927837","1","INFRACTION"
"927837","25","FELONY"
"927837","99","MISDEMEANOR"
"927837","19","VIOLATION"
"952390","36","FELONY"
"952390","200","MISDEMEANOR"
"952390","10","VIOLATION"
"973206",NA,NA
"947967","8","FELONY"
"947967","73","MISDEMEANOR"
"947967","1","VIOLATION"
"937954","26","FELONY"
"937954","60","MISDEMEANOR"
"937954","4","VIOLATION"
"932242","1","INFRACTION"
"932242","29","FELONY"
"932242","66","MISDEMEANOR"
"967415","6","FELONY"
"967415","35","MISDEMEANOR"
"953625","5","FELONY"
"953625","85","MISDEMEANOR"
"953625","1","VIOLATION"
"926486","22","FELONY"
"926486","74","MISDEMEANOR"
"926486","1","OTHER"
"926486","56","VIOLATION"
"971308","1","FELONY"
"971308","4","MISDEMEANOR"
"937956","73","FELONY"
"937956","142","MISDEMEANOR"
"937956","12","VIOLATION"
"961608","13","FELONY"
"961608","24","MISDEMEANOR"
"961608","1","VIOLATION"
"968218","19","FELONY"
"968218","20","MISDEMEANOR"
"968218","2","VIOLATION"
"940924","52","FELONY"
"940924","82","MISDEMEANOR"
"940924","3","VIOLATION"
"949981","2","INFRACTION"
"949981","37","FELONY"
"949981","118","MISDEMEANOR"
"921908","2","FELONY"
"921908","20","MISDEMEANOR"
"921908","1","VIOLATION"
"953626","26","MISDEMEANOR"
"953626","28","VIOLATION"
"964870","28","FELONY"
"964870","48","MISDEMEANOR"
"918681","3","INFRACTION"
"918681","256","FELONY"
"918681","194","MISDEMEANOR"
"918681","1","VIOLATION"
"969472","2","FELONY"
"969472","3","MISDEMEANOR"
"968926","8","FELONY"
"968926","7","MISDEMEANOR"
"937957","15","FELONY"
"937957","44","MISDEMEANOR"
"937957","11","VIOLATION"
"971794","4","MISDEMEANOR"
"971309","2","FELONY"
"971309","3","MISDEMEANOR"
"954472","138","FELONY"
"954472","159","MISDEMEANOR"
"954472","30","VIOLATION"
"881600","4","INFRACTION"
"881600","62","FELONY"
"881600","163","MISDEMEANOR"
"881600","2","OTHER"
"881600","4","VIOLATION"
"968927","3","FELONY"
"968927","5","MISDEMEANOR"
"912873","6","INFRACTION"
"912873","334","FELONY"
"912873","753","MISDEMEANOR"
"912873","1","OTHER"
"912873","1","VIOLATION"
"931516","1","INFRACTION"
"931516","2","FELONY"
"931516","93","MISDEMEANOR"
"931516","28","VIOLATION"
"949982","1","INFRACTION"
"949982","17","FELONY"
"949982","99","MISDEMEANOR"
"949982","1","OTHER"
"949982","3","VIOLATION"
"960144","2","FELONY"
"960144","36","MISDEMEANOR"
"960144","2","VIOLATION"
"963360","9","FELONY"
"963360","39","MISDEMEANOR"
"929599","3","INFRACTION"
"929599","292","FELONY"
"929599","746","MISDEMEANOR"
"929599","16","VIOLATION"
"939853","3","FELONY"
"939853","50","MISDEMEANOR"
"939853","5","VIOLATION"
"929600","1","INFRACTION"
"929600","1148","FELONY"
"929600","59","MISDEMEANOR"
"929600","7","OTHER"
"929600","1","VIOLATION"
"970379","1","FELONY"
"970379","2","MISDEMEANOR"
"936113","2","FELONY"
"936113","12","MISDEMEANOR"
"936113","1","OTHER"
"936113","3","VIOLATION"
"949983","34","FELONY"
"949983","66","MISDEMEANOR"
"949983","2","VIOLATION"
"924874","21","INFRACTION"
"924874","119","FELONY"
"924874","416","MISDEMEANOR"
"924874","22","VIOLATION"
"941330","11","FELONY"
"941330","37","MISDEMEANOR"
"941330","1","OTHER"
"941330","5","VIOLATION"
"957618","8","FELONY"
"957618","43","MISDEMEANOR"
"942935","1","INFRACTION"
"942935","8","FELONY"
"942935","46","MISDEMEANOR"
"942935","5","VIOLATION"
"948599","1","INFRACTION"
"948599","61","FELONY"
"948599","84","MISDEMEANOR"
"948599","15","VIOLATION"
"939773","2","FELONY"
"939773","194","MISDEMEANOR"
"939773","122","VIOLATION"
"937958","1","INFRACTION"
"937958","106","FELONY"
"937958","397","MISDEMEANOR"
"937958","4","VIOLATION"
"954473","26","FELONY"
"954473","89","MISDEMEANOR"
"954473","55","VIOLATION"
"960145","2","FELONY"
"960145","9","MISDEMEANOR"
"949984","2","INFRACTION"
"949984","21","FELONY"
"949984","62","MISDEMEANOR"
"949984","2","VIOLATION"
"958230","43","FELONY"
"958230","64","MISDEMEANOR"
"927840","1","INFRACTION"
"927840","12","FELONY"
