"taxnum","date","charge_count","allegation_count"
"967382",NA,NA,NA
"946620",NA,NA,NA
"907514",NA,NA,NA
"955634",NA,NA,NA
"935926",NA,NA,NA
"952318",NA,NA,NA
"907515",NA,NA,NA
"942662",NA,NA,NA
"942663",NA,NA,NA
"956316",NA,NA,NA
"905238",NA,NA,NA
"903014",NA,NA,NA
"937684",NA,NA,NA
"945337",NA,NA,NA
"972303",NA,NA,NA
"935928",NA,NA,NA
"967713",NA,NA,NA
"924583",NA,NA,NA
"896907",NA,NA,NA
"940833",NA,NA,NA
"966387",NA,NA,NA
"951386",NA,NA,NA
"970921",NA,NA,NA
"959342",NA,NA,NA
"961418",NA,NA,NA
"969415",NA,NA,NA
"900703",NA,NA,NA
"964337",NA,NA,NA
"943925",NA,NA,NA
"969416",NA,NA,NA
"957254",NA,NA,NA
"944298","7/31/2015","1",NA
"971760",NA,NA,NA
"955637","3/10/2017","1",NA
"955637","3/4/2018","5",NA
"972304",NA,NA,NA
"973018",NA,NA,NA
"919960",NA,NA,NA
"915004",NA,NA,NA
"957255",NA,NA,NA
"963313",NA,NA,NA
"954400",NA,NA,NA
"962855",NA,NA,NA
"961419",NA,NA,NA
"935929",NA,NA,NA
"956317",NA,NA,NA
"933452",NA,NA,NA
"968175",NA,NA,NA
"939651",NA,NA,NA
"949921",NA,NA,NA
"947954",NA,NA,NA
"971261",NA,NA,NA
"970293",NA,NA,NA
"933453",NA,NA,NA
"968176",NA,NA,NA
"929306",NA,NA,NA
"940834","3/6/2017","3",NA
"940834","3/24/2017","1",NA
"942665",NA,NA,NA
"968869",NA,NA,NA
"953526",NA,NA,NA
"966389",NA,NA,NA
"973182",NA,NA,NA
"967714",NA,NA,NA
"940835",NA,NA,NA
"931377",NA,NA,NA
"951387",NA,NA,NA
"939652",NA,NA,NA
"933454",NA,NA,NA
"960092",NA,NA,NA
"942666","6/2/2016","5",NA
"937685",NA,NA,NA
"947886",NA,NA,NA
"955638",NA,NA,NA
"958147",NA,NA,NA
"947575",NA,NA,NA
"935930",NA,NA,NA
"952320",NA,NA,NA
"963315",NA,NA,NA
"953527",NA,NA,NA
"942667",NA,NA,NA
"928541",NA,NA,NA
"929308",NA,NA,NA
"955639",NA,NA,NA
"947577",NA,NA,NA
"932061",NA,NA,NA
"951389",NA,NA,NA
"929309","9/9/2015","1",NA
"947578",NA,NA,NA
"957256",NA,NA,NA
"951390",NA,NA,NA
"954401",NA,NA,NA
"968870",NA,NA,NA
"969417",NA,NA,NA
"968871",NA,NA,NA
"971262",NA,NA,NA
"946367",NA,NA,NA
"946035",NA,NA,NA
"946571",NA,NA,NA
"926256",NA,NA,NA
"945078",NA,NA,NA
"940471",NA,NA,NA
"949768",NA,NA,NA
"952322","10/24/2018","6",NA
"951392",NA,NA,NA
"973019",NA,NA,NA
"940836",NA,NA,NA
"945079",NA,NA,NA
"956318",NA,NA,NA
"965599",NA,NA,NA
"953528",NA,NA,NA
"965600",NA,NA,NA
"959697",NA,NA,NA
"943927","5/29/2019","2",NA
"960051","6/14/2019","2",NA
"947579",NA,NA,NA
"970294",NA,NA,NA
"946368",NA,NA,NA
"959344",NA,NA,NA
"962857",NA,NA,NA
"931379","5/21/2016","3",NA
"966390","6/15/2021","1",NA
"929310",NA,NA,NA
"955078",NA,NA,NA
"958150",NA,NA,NA
"949769",NA,NA,NA
"931380",NA,NA,NA
"960052",NA,NA,NA
"968177",NA,NA,NA
"962859",NA,NA,NA
"937689",NA,NA,NA
"947580",NA,NA,NA
"945338",NA,NA,NA
"945080","4/16/2018","1",NA
"926259",NA,NA,NA
"939655",NA,NA,NA
"965601",NA,NA,NA
"962151",NA,NA,NA
"946369","3/23/2021","1",NA
"946369","3/24/2022",NA,"2"
"960053",NA,NA,NA
"961422",NA,NA,NA
"970922",NA,NA,NA
"948436",NA,NA,NA
"919823",NA,NA,NA
"963792",NA,NA,NA
"951394",NA,NA,NA
"934244",NA,NA,NA
"945081",NA,NA,NA
"919824",NA,NA,NA
"971264",NA,NA,NA
"962152","7/15/2022",NA,"1"
"953529",NA,NA,NA
"945082",NA,NA,NA
"949771",NA,NA,NA
"937690",NA,NA,NA
"918428",NA,NA,NA
"965894",NA,NA,NA
"924771",NA,NA,NA
"954762",NA,NA,NA
"961424",NA,NA,NA
"973020",NA,NA,NA
"973837",NA,NA,NA
"962860",NA,NA,NA
"965602",NA,NA,NA
"949772",NA,NA,NA
"973021",NA,NA,NA
"958927",NA,NA,NA
"939657",NA,NA,NA
"943928",NA,NA,NA
"931381",NA,NA,NA
"933455",NA,NA,NA
"970923",NA,NA,NA
"935845",NA,NA,NA
"954403",NA,NA,NA
"954404",NA,NA,NA
"965603",NA,NA,NA
"940837",NA,NA,NA
"907521",NA,NA,NA
"919825",NA,NA,NA
"969418",NA,NA,NA
"945083","12/9/2016","3",NA
"973838",NA,NA,NA
"935932",NA,NA,NA
"953530",NA,NA,NA
"973839",NA,NA,NA
"970924",NA,NA,NA
"942670",NA,NA,NA
"947866",NA,NA,NA
"963793",NA,NA,NA
"970925",NA,NA,NA
"943929",NA,NA,NA
"967383",NA,NA,NA
"960055",NA,NA,NA
"967715",NA,NA,NA
"929313",NA,NA,NA
"946572",NA,NA,NA
"933456",NA,NA,NA
"970926",NA,NA,NA
"949947",NA,NA,NA
"937433",NA,NA,NA
"952324",NA,NA,NA
"942671",NA,NA,NA
"962861",NA,NA,NA
"939658","2/11/2015","3",NA
"947581",NA,NA,NA
"954405",NA,NA,NA
"920943",NA,NA,NA
"951395",NA,NA,NA
"969419",NA,NA,NA
"970927",NA,NA,NA
"942672",NA,NA,NA
"969420",NA,NA,NA
"964826",NA,NA,NA
"973022",NA,NA,NA
"942673","3/11/2016","1",NA
"970296",NA,NA,NA
"971727",NA,NA,NA
"934928",NA,NA,NA
"951397",NA,NA,NA
"973840",NA,NA,NA
"953532",NA,NA,NA
"934245",NA,NA,NA
"964827",NA,NA,NA
"954406",NA,NA,NA
"946372",NA,NA,NA
"937691",NA,NA,NA
"946373",NA,NA,NA
"953533","8/11/2015","3",NA
"929579",NA,NA,NA
"963795",NA,NA,NA
"964828","5/19/2020","3",NA
"960056",NA,NA,NA
"939810",NA,NA,NA
"970297",NA,NA,NA
"953534",NA,NA,NA
"968178",NA,NA,NA
"937692",NA,NA,NA
"933458",NA,NA,NA
"961426",NA,NA,NA
"952325",NA,NA,NA
"934248",NA,NA,NA
"946375",NA,NA,NA
"953535",NA,NA,NA
"942830","5/12/2020","3",NA
"944299",NA,NA,NA
"945405",NA,NA,NA
"931383",NA,NA,NA
"935934",NA,NA,NA
"970298",NA,NA,NA
"945084",NA,NA,NA
"971728",NA,NA,NA
"952326",NA,NA,NA
"967716",NA,NA,NA
"946376",NA,NA,NA
"967717",NA,NA,NA
"935935",NA,NA,NA
"946573",NA,NA,NA
"956320",NA,NA,NA
"931386","2/29/2016","1",NA
"931386","10/31/2018","2",NA
"970299",NA,NA,NA
"970928",NA,NA,NA
"961427",NA,NA,NA
"933459","6/15/2010","1",NA
"933459","7/22/2010","2",NA
"943931",NA,NA,NA
"970300",NA,NA,NA
"966391",NA,NA,NA
"942674",NA,NA,NA
"966700",NA,NA,NA
"946379",NA,NA,NA
"949774",NA,NA,NA
"956321",NA,NA,NA
"937694",NA,NA,NA
"927798",NA,NA,NA
"939661","5/31/2022",NA,"2"
"907527",NA,NA,NA
"943932",NA,NA,NA
"970301",NA,NA,NA
"945085",NA,NA,NA
"933460",NA,NA,NA
"951398",NA,NA,NA
"953536",NA,NA,NA
"963797",NA,NA,NA
"960057",NA,NA,NA
"962155",NA,NA,NA
"951399",NA,NA,NA
"929316",NA,NA,NA
"935937",NA,NA,NA
"929317",NA,NA,NA
"957258",NA,NA,NA
"952327",NA,NA,NA
"933899",NA,NA,NA
"937696",NA,NA,NA
"947584",NA,NA,NA
"953539",NA,NA,NA
"939664",NA,NA,NA
"954409",NA,NA,NA
"934249",NA,NA,NA
"937697",NA,NA,NA
"968872",NA,NA,NA
"893752",NA,NA,NA
"971730",NA,NA,NA
"926265",NA,NA,NA
"935939",NA,NA,NA
"939665",NA,NA,NA
"968873",NA,NA,NA
"962862",NA,NA,NA
"940839",NA,NA,NA
"958153",NA,NA,NA
"942512",NA,NA,NA
"942676",NA,NA,NA
"961430",NA,NA,NA
"940840",NA,NA,NA
"937698","11/16/2015","3",NA
"962863",NA,NA,NA
"949775",NA,NA,NA
"955642",NA,NA,NA
"965895",NA,NA,NA
"940841",NA,NA,NA
"951401",NA,NA,NA
"945340",NA,NA,NA
"947585",NA,NA,NA
"951423",NA,NA,NA
"957260",NA,NA,NA
"947867","6/28/2011","2",NA
"971265",NA,NA,NA
"966917",NA,NA,NA
"949776",NA,NA,NA
"962599",NA,NA,NA
"947586",NA,NA,NA
"954411",NA,NA,NA
"958154",NA,NA,NA
"944795","3/16/2015","1",NA
"939666","12/28/2010","1",NA
"969421",NA,NA,NA
"943934","10/25/2019","1",NA
"952329",NA,NA,NA
"942677",NA,NA,NA
"965605",NA,NA,NA
"932689",NA,NA,NA
"933461",NA,NA,NA
"973841",NA,NA,NA
"965606",NA,NA,NA
"971266",NA,NA,NA
"939667",NA,NA,NA
"931387",NA,NA,NA
"972305",NA,NA,NA
"937699",NA,NA,NA
"957261",NA,NA,NA
"947587",NA,NA,NA
"932063",NA,NA,NA
"923329",NA,NA,NA
"924595",NA,NA,NA
"943935",NA,NA,NA
"951405",NA,NA,NA
"931388",NA,NA,NA
"966903",NA,NA,NA
"956323",NA,NA,NA
"962864",NA,NA,NA
"942678",NA,NA,NA
"939668",NA,NA,NA
"973024",NA,NA,NA
"931389",NA,NA,NA
"935940",NA,NA,NA
"935555",NA,NA,NA
"961431",NA,NA,NA
"931390",NA,NA,NA
"953541",NA,NA,NA
"968874",NA,NA,NA
"963798","7/1/2019","3",NA
"942679",NA,NA,NA
"954993",NA,NA,NA
"959347",NA,NA,NA
"955644",NA,NA,NA
"907538",NA,NA,NA
"959348",NA,NA,NA
"959349",NA,NA,NA
"953542","6/27/2022",NA,"1"
"956324",NA,NA,NA
"913187",NA,NA,NA
"960060",NA,NA,NA
"963317",NA,NA,NA
"939669",NA,NA,NA
"951407",NA,NA,NA
"960061",NA,NA,NA
"947588",NA,NA,NA
"953544","1/6/2015","3",NA
"968180",NA,NA,NA
"932562",NA,NA,NA
"955645",NA,NA,NA
"919836",NA,NA,NA
"965896",NA,NA,NA
"935941",NA,NA,NA
"962865",NA,NA,NA
"959350","8/1/2016","3",NA
"952331",NA,NA,NA
"953545",NA,NA,NA
"952332",NA,NA,NA
"954413",NA,NA,NA
"960062",NA,NA,NA
"946381",NA,NA,NA
"949777",NA,NA,NA
"945088",NA,NA,NA
"951408",NA,NA,NA
"937700",NA,NA,NA
"970303",NA,NA,NA
"965607",NA,NA,NA
"937701",NA,NA,NA
"905254",NA,NA,NA
"937702",NA,NA,NA
"931391","6/30/2011","2",NA
"953546",NA,NA,NA
"961433",NA,NA,NA
"961434","7/14/2022",NA,"2"
"973026",NA,NA,NA
"931393",NA,NA,NA
"935942",NA,NA,NA
"926274",NA,NA,NA
"971267",NA,NA,NA
"937703",NA,NA,NA
"939670",NA,NA,NA
"940843",NA,NA,NA
"958156",NA,NA,NA
"961435",NA,NA,NA
"965608",NA,NA,NA
"960066",NA,NA,NA
"888045",NA,NA,NA
"947589",NA,NA,NA
"966392",NA,NA,NA
"926275","9/6/2019","1",NA
"968181",NA,NA,NA
"970930",NA,NA,NA
"935944",NA,NA,NA
"942683",NA,NA,NA
"968182",NA,NA,NA
"929329",NA,NA,NA
"953548",NA,NA,NA
"961579",NA,NA,NA
"957262",NA,NA,NA
"970304",NA,NA,NA
"973843",NA,NA,NA
"970305",NA,NA,NA
"948157","7/22/2016","2",NA
"940844",NA,NA,NA
"970306",NA,NA,NA
"947699",NA,NA,NA
"937704",NA,NA,NA
"968876",NA,NA,NA
"921844",NA,NA,NA
"958158",NA,NA,NA
"946382",NA,NA,NA
"947592",NA,NA,NA
"934251",NA,NA,NA
"963926",NA,NA,NA
"959352","1/20/2022",NA,"1"
"940845",NA,NA,NA
"937705",NA,NA,NA
"952333",NA,NA,NA
"970931",NA,NA,NA
"951410",NA,NA,NA
"935945",NA,NA,NA
"949922",NA,NA,NA
"967718",NA,NA,NA
"959353",NA,NA,NA
"931396",NA,NA,NA
"943415",NA,NA,NA
"968877",NA,NA,NA
"972954",NA,NA,NA
"937706",NA,NA,NA
"923337",NA,NA,NA
"951411",NA,NA,NA
"951412",NA,NA,NA
"923338",NA,NA,NA
"937707",NA,NA,NA
"965609",NA,NA,NA
"971731",NA,NA,NA
"972306",NA,NA,NA
"957264",NA,NA,NA
"941545",NA,NA,NA
"964173",NA,NA,NA
"955648","7/31/2017","5",NA
"879254",NA,NA,NA
"968183",NA,NA,NA
"953550",NA,NA,NA
"936616",NA,NA,NA
"955649",NA,NA,NA
"946383",NA,NA,NA
"963319",NA,NA,NA
"952334",NA,NA,NA
"958159",NA,NA,NA
"953551",NA,NA,NA
"935946",NA,NA,NA
"968185",NA,NA,NA
"940846",NA,NA,NA
"968878",NA,NA,NA
"953758",NA,NA,NA
"962866",NA,NA,NA
"953552",NA,NA,NA
"939671",NA,NA,NA
"960068",NA,NA,NA
"957265",NA,NA,NA
"942684",NA,NA,NA
"969422",NA,NA,NA
"927655",NA,NA,NA
"966393",NA,NA,NA
"911579",NA,NA,NA
"959355",NA,NA,NA
"963799",NA,NA,NA
"953553",NA,NA,NA
"951413",NA,NA,NA
"959356",NA,NA,NA
"957266",NA,NA,NA
"940847",NA,NA,NA
"946384",NA,NA,NA
"965701",NA,NA,NA
"951414",NA,NA,NA
"933464",NA,NA,NA
"882216",NA,NA,NA
"955650",NA,NA,NA
"942685",NA,NA,NA
"940848",NA,NA,NA
"924832",NA,NA,NA
"969423",NA,NA,NA
"945089",NA,NA,NA
"942686",NA,NA,NA
"956326",NA,NA,NA
"963320",NA,NA,NA
"926378",NA,NA,NA
"973183",NA,NA,NA
"961437",NA,NA,NA
"953554",NA,NA,NA
"927656","6/15/2015","3",NA
"954415",NA,NA,NA
"951416",NA,NA,NA
"945090",NA,NA,NA
"968880",NA,NA,NA
"935949",NA,NA,NA
"951415",NA,NA,NA
"935950",NA,NA,NA
"956327","5/10/2022",NA,"2"
"951417",NA,NA,NA
"968881",NA,NA,NA
"959358",NA,NA,NA
"952335",NA,NA,NA
"949780",NA,NA,NA
"939672",NA,NA,NA
"943937",NA,NA,NA
"949781",NA,NA,NA
"963321","7/15/2022",NA,"1"
"973844",NA,NA,NA
"973179",NA,NA,NA
"947870",NA,NA,NA
"973027",NA,NA,NA
"957267",NA,NA,NA
"968883",NA,NA,NA
"972307",NA,NA,NA
"951419",NA,NA,NA
"960070",NA,NA,NA
"905260",NA,NA,NA
"935951",NA,NA,NA
"943938",NA,NA,NA
"934253",NA,NA,NA
"943939",NA,NA,NA
"947595",NA,NA,NA
"971268",NA,NA,NA
"931399",NA,NA,NA
"940849","3/17/2021","2",NA
"973029",NA,NA,NA
"948283",NA,NA,NA
"933465",NA,NA,NA
"946574",NA,NA,NA
"963718",NA,NA,NA
"937708",NA,NA,NA
"964831",NA,NA,NA
"957269",NA,NA,NA
"959359",NA,NA,NA
"970932",NA,NA,NA
"970933",NA,NA,NA
"972308",NA,NA,NA
"948519",NA,NA,NA
"956328",NA,NA,NA
"963322",NA,NA,NA
"944268",NA,NA,NA
"937709",NA,NA,NA
"941167","9/21/2017","9",NA
"949782",NA,NA,NA
"929580",NA,NA,NA
"939673",NA,NA,NA
"935952",NA,NA,NA
"918457",NA,NA,NA
"926281","7/19/2012","3",NA
"934299","6/28/2011","1",NA
"958162",NA,NA,NA
"958163",NA,NA,NA
"892696",NA,NA,NA
"970308",NA,NA,NA
"972428",NA,NA,NA
"933466",NA,NA,NA
"942687",NA,NA,NA
"963800",NA,NA,NA
"911838",NA,NA,NA
"945091",NA,NA,NA
"943940",NA,NA,NA
"948438",NA,NA,NA
"963323",NA,NA,NA
"963801",NA,NA,NA
"923347",NA,NA,NA
"937710","1/21/2015","1",NA
"955654",NA,NA,NA
"962159",NA,NA,NA
"949784",NA,NA,NA
"973030",NA,NA,NA
"955655",NA,NA,NA
"926283",NA,NA,NA
"973031",NA,NA,NA
"953558",NA,NA,NA
"949785",NA,NA,NA
"953559",NA,NA,NA
"957271",NA,NA,NA
"967720",NA,NA,NA
"971269",NA,NA,NA
"951421",NA,NA,NA
"942688",NA,NA,NA
"929337",NA,NA,NA
"970309",NA,NA,NA
"973032",NA,NA,NA
"938487",NA,NA,NA
"929338",NA,NA,NA
"896086","3/20/2019","3",NA
"951422",NA,NA,NA
"963802",NA,NA,NA
"967721",NA,NA,NA
"931402",NA,NA,NA
"953560",NA,NA,NA
"971270",NA,NA,NA
"949923",NA,NA,NA
"931403",NA,NA,NA
"944150",NA,NA,NA
"946385",NA,NA,NA
"968187",NA,NA,NA
"957272",NA,NA,NA
"926286",NA,NA,NA
"936926",NA,NA,NA
"926287",NA,NA,NA
"937712",NA,NA,NA
"939676",NA,NA,NA
"942689",NA,NA,NA
"970310",NA,NA,NA
"928232",NA,NA,NA
"969424",NA,NA,NA
"937714","3/16/2016","1",NA
"958164",NA,NA,NA
"959360",NA,NA,NA
"957273",NA,NA,NA
"921851",NA,NA,NA
"962867",NA,NA,NA
"937715","12/19/2016","2",NA
"964832",NA,NA,NA
"933078",NA,NA,NA
"970223",NA,NA,NA
"931405",NA,NA,NA
"933469",NA,NA,NA
"968884",NA,NA,NA
"946425",NA,NA,NA
"923350",NA,NA,NA
"962868",NA,NA,NA
"924605",NA,NA,NA
"958165",NA,NA,NA
"942690",NA,NA,NA
"940923",NA,NA,NA
"961438",NA,NA,NA
"931407",NA,NA,NA
"945761",NA,NA,NA
"918464",NA,NA,NA
"947871",NA,NA,NA
"935957",NA,NA,NA
"933526",NA,NA,NA
"954416",NA,NA,NA
"933471","12/23/2015","1",NA
"933471","4/4/2019","2",NA
"957274",NA,NA,NA
"924840",NA,NA,NA
"942692",NA,NA,NA
"962166",NA,NA,NA
"939677","3/20/2020","2",NA
"963324",NA,NA,NA
"951424",NA,NA,NA
"946387",NA,NA,NA
"965901",NA,NA,NA
"959361",NA,NA,NA
"952336",NA,NA,NA
"935958",NA,NA,NA
"919855",NA,NA,NA
"939678","3/26/2015","2",NA
"949786",NA,NA,NA
"923352",NA,NA,NA
"963325",NA,NA,NA
"961440",NA,NA,NA
"967387",NA,NA,NA
"937718",NA,NA,NA
"948439","8/18/2016","3",NA
"923353",NA,NA,NA
"929343",NA,NA,NA
"937284",NA,NA,NA
"889409",NA,NA,NA
"954418",NA,NA,NA
"970934",NA,NA,NA
"939679","11/16/2015","3",NA
"939679","10/30/2017","8",NA
"963803",NA,NA,NA
"933928","4/5/2019","5",NA
"970936",NA,NA,NA
"874861",NA,NA,NA
"970311",NA,NA,NA
"965612",NA,NA,NA
"949924",NA,NA,NA
"949787",NA,NA,NA
"959362",NA,NA,NA
"946389",NA,NA,NA
"947597",NA,NA,NA
"957275",NA,NA,NA
"958166",NA,NA,NA
"945343",NA,NA,NA
"947598",NA,NA,NA
"934254",NA,NA,NA
"958167",NA,NA,NA
"949788","2/12/2015","1",NA
"959363",NA,NA,NA
"911841",NA,NA,NA
"947599",NA,NA,NA
"945093",NA,NA,NA
"949789",NA,NA,NA
"968189",NA,NA,NA
"946390",NA,NA,NA
"949791",NA,NA,NA
"947600",NA,NA,NA
"949790",NA,NA,NA
"939680",NA,NA,NA
"952337",NA,NA,NA
"947602",NA,NA,NA
"923355",NA,NA,NA
"933473",NA,NA,NA
"955656",NA,NA,NA
"935959",NA,NA,NA
"955613",NA,NA,NA
"907562",NA,NA,NA
"962162",NA,NA,NA
"952338",NA,NA,NA
"963804",NA,NA,NA
"955657",NA,NA,NA
"957276",NA,NA,NA
"937719",NA,NA,NA
"933474",NA,NA,NA
"973104",NA,NA,NA
"970312",NA,NA,NA
"933476",NA,NA,NA
"924614",NA,NA,NA
"961441",NA,NA,NA
"964833",NA,NA,NA
"947603",NA,NA,NA
"929345",NA,NA,NA
"889412",NA,NA,NA
"898755","3/31/2014","3",NA
"949793",NA,NA,NA
"907563",NA,NA,NA
"942693",NA,NA,NA
"955658",NA,NA,NA
"955659",NA,NA,NA
"946391",NA,NA,NA
"920962",NA,NA,NA
"944196",NA,NA,NA
"963326",NA,NA,NA
"935962",NA,NA,NA
"929346","5/2/2013","2",NA
"927663",NA,NA,NA
"942694",NA,NA,NA
"969425",NA,NA,NA
"927664",NA,NA,NA
"926425",NA,NA,NA
"905278",NA,NA,NA
"971732",NA,NA,NA
"958168",NA,NA,NA
"947604","4/14/2022",NA,"1"
"973033",NA,NA,NA
"968885",NA,NA,NA
"972309",NA,NA,NA
"945097",NA,NA,NA
"886711",NA,NA,NA
"931412",NA,NA,NA
"973034",NA,NA,NA
"909924",NA,NA,NA
"963327",NA,NA,NA
"918469",NA,NA,NA
"939682",NA,NA,NA
"939683",NA,NA,NA
"949795",NA,NA,NA
"937723",NA,NA,NA
"954419",NA,NA,NA
"965903",NA,NA,NA
"945098",NA,NA,NA
"931413",NA,NA,NA
"932069",NA,NA,NA
"940853",NA,NA,NA
"937855",NA,NA,NA
"944197","4/28/2010","3",NA
"948128",NA,NA,NA
"947605",NA,NA,NA
"962869",NA,NA,NA
"941256",NA,NA,NA
"933477",NA,NA,NA
"962870",NA,NA,NA
"964834",NA,NA,NA
"962871",NA,NA,NA
"971733",NA,NA,NA
"951430",NA,NA,NA
"968190",NA,NA,NA
"967390",NA,NA,NA
"971734",NA,NA,NA
"958581",NA,NA,NA
"953611",NA,NA,NA
"953563",NA,NA,NA
"910085",NA,NA,NA
"951431",NA,NA,NA
"947606",NA,NA,NA
"929349",NA,NA,NA
"953564",NA,NA,NA
"954420","8/25/2017","1",NA
"969426",NA,NA,NA
"927666",NA,NA,NA
"948440",NA,NA,NA
"970938",NA,NA,NA
"939686",NA,NA,NA
"942695",NA,NA,NA
"937726",NA,NA,NA
"899989",NA,NA,NA
"959365",NA,NA,NA
"937727",NA,NA,NA
"962164","12/9/2021",NA,"2"
"942696","1/30/2015","1",NA
"937728",NA,NA,NA
"953565",NA,NA,NA
"929350",NA,NA,NA
"961444",NA,NA,NA
"952341",NA,NA,NA
"937729",NA,NA,NA
"971735",NA,NA,NA
"961445",NA,NA,NA
"935965",NA,NA,NA
"932070",NA,NA,NA
"949796",NA,NA,NA
"951433","11/21/2019","1",NA
"942697",NA,NA,NA
"967391",NA,NA,NA
"935964",NA,NA,NA
"935421",NA,NA,NA
"947607",NA,NA,NA
"972310",NA,NA,NA
"931418","9/28/2016","3",NA
"957282",NA,NA,NA
"953950",NA,NA,NA
"961446",NA,NA,NA
"957283",NA,NA,NA
"947872","5/19/2022",NA,"1"
"942836",NA,NA,NA
"937731",NA,NA,NA
"943948",NA,NA,NA
"968886",NA,NA,NA
"945847","2/10/2015","1",NA
"951435",NA,NA,NA
"905288",NA,NA,NA
"943949",NA,NA,NA
"939688",NA,NA,NA
"948604",NA,NA,NA
"957306",NA,NA,NA
"953566",NA,NA,NA
"921855",NA,NA,NA
"961447",NA,NA,NA
"942699",NA,NA,NA
"951151",NA,NA,NA
"942700","2/25/2019","2",NA
"923371",NA,NA,NA
"937732",NA,NA,NA
"942701",NA,NA,NA
"968887",NA,NA,NA
"953002",NA,NA,NA
"949798",NA,NA,NA
"961448",NA,NA,NA
"932226",NA,NA,NA
"926303",NA,NA,NA
"971272",NA,NA,NA
"957285",NA,NA,NA
"943951","2/24/2016","3",NA
"943951","5/9/2022",NA,"2"
"946392",NA,NA,NA
"964340",NA,NA,NA
"962873",NA,NA,NA
"971273",NA,NA,NA
"971274",NA,NA,NA
"880459",NA,NA,NA
"939690","12/1/2015","1",NA
"939690","10/14/2020","1",NA
"973845",NA,NA,NA
"940854",NA,NA,NA
"958169",NA,NA,NA
"940855",NA,NA,NA
"947608",NA,NA,NA
"946575",NA,NA,NA
"972311",NA,NA,NA
"942702",NA,NA,NA
"949799",NA,NA,NA
"955661",NA,NA,NA
"965616",NA,NA,NA
"970314",NA,NA,NA
"970939",NA,NA,NA
"963332",NA,NA,NA
"944300",NA,NA,NA
"951438",NA,NA,NA
"967392",NA,NA,NA
"961449",NA,NA,NA
"935967","10/29/2010","4",NA
"935967","12/23/2015","2",NA
"935967","1/27/2018","4",NA
"942705",NA,NA,NA
"943952",NA,NA,NA
"972312",NA,NA,NA
"892703",NA,NA,NA
"956325",NA,NA,NA
"963333",NA,NA,NA
"964835",NA,NA,NA
"963334",NA,NA,NA
"926380",NA,NA,NA
"915017",NA,NA,NA
"937734",NA,NA,NA
"961450",NA,NA,NA
"956330",NA,NA,NA
"951440","7/14/2020","1",NA
"943953",NA,NA,NA
"920968",NA,NA,NA
"943954",NA,NA,NA
"952342",NA,NA,NA
"943955",NA,NA,NA
"973846",NA,NA,NA
"962909",NA,NA,NA
"954422",NA,NA,NA
"920969",NA,NA,NA
"962167",NA,NA,NA
"964836",NA,NA,NA
"935969",NA,NA,NA
"966905",NA,NA,NA
"969427",NA,NA,NA
"970315",NA,NA,NA
"963807",NA,NA,NA
"959368",NA,NA,NA
"973847",NA,NA,NA
"973848",NA,NA,NA
"923373",NA,NA,NA
"966395",NA,NA,NA
"969428",NA,NA,NA
"946394","10/3/2018","6",NA
"959369",NA,NA,NA
"971275",NA,NA,NA
"963335",NA,NA,NA
"932227",NA,NA,NA
"955663",NA,NA,NA
"915018",NA,NA,NA
"942706",NA,NA,NA
"964342",NA,NA,NA
"963808","11/10/2021",NA,"1"
"963808","6/22/2022",NA,"4"
"970321",NA,NA,NA
"960076",NA,NA,NA
"945100",NA,NA,NA
"951442",NA,NA,NA
"959370",NA,NA,NA
"943956",NA,NA,NA
"929361",NA,NA,NA
"939693","10/22/2018","2",NA
"966907",NA,NA,NA
"937738",NA,NA,NA
"973849",NA,NA,NA
"951443",NA,NA,NA
"945101",NA,NA,NA
"953568",NA,NA,NA
"952344","2/14/2018","1",NA
"953569",NA,NA,NA
"953570",NA,NA,NA
"939694",NA,NA,NA
"924624",NA,NA,NA
"972313",NA,NA,NA
"963336",NA,NA,NA
"919867",NA,NA,NA
"962875",NA,NA,NA
"965617",NA,NA,NA
"959371",NA,NA,NA
"949801",NA,NA,NA
"962876",NA,NA,NA
"927673","11/9/2021",NA,"1"
"957288",NA,NA,NA
"942708",NA,NA,NA
"959372",NA,NA,NA
"915020",NA,NA,NA
"920971",NA,NA,NA
"947609",NA,NA,NA
"937739",NA,NA,NA
"969429",NA,NA,NA
"959374",NA,NA,NA
"959373",NA,NA,NA
"918478",NA,NA,NA
"967724",NA,NA,NA
"953571",NA,NA,NA
"964344",NA,NA,NA
"952345",NA,NA,NA
"898773",NA,NA,NA
"934257","5/20/2022",NA,"1"
"970317",NA,NA,NA
"954424",NA,NA,NA
"898774",NA,NA,NA
"942709",NA,NA,NA
"954426",NA,NA,NA
"961581","4/14/2022",NA,"1"
"973850",NA,NA,NA
"932072",NA,NA,NA
"936821","2/17/2017","7",NA
"946396","12/10/2014","1",NA
"955665",NA,NA,NA
"968888",NA,NA,NA
"959375",NA,NA,NA
"973185",NA,NA,NA
"905297",NA,NA,NA
"972379",NA,NA,NA
"942647",NA,NA,NA
"973851",NA,NA,NA
"919868",NA,NA,NA
"970941",NA,NA,NA
"947610","12/3/2018","1",NA
"919869",NA,NA,NA
"939696",NA,NA,NA
"932073",NA,NA,NA
"961451",NA,NA,NA
"954428","4/11/2016","5",NA
"943959",NA,NA,NA
"931427",NA,NA,NA
"951444",NA,NA,NA
"956333",NA,NA,NA
"942921",NA,NA,NA
"927677",NA,NA,NA
"927678",NA,NA,NA
"939697",NA,NA,NA
"961452",NA,NA,NA
