"taxnum","date","shield_num","title"
919159,"03/18/21",NA,"SGT DET SQUAD"
940239,"01/09/06",18195,"POLICE OFFICER"
950565,"07/06/11",24914,"POLICE OFFICER"
928464,"07/02/01",909,"POLICE OFFICER"
945806,"01/07/08",17947,"POLICE OFFICER"
938641,"07/11/05",7539,"POLICE OFFICER"
938641,"01/27/12",3141,"SERGEANT"
936739,"12/19/14",4215,"DETECTIVE"
936739,"01/10/05",9810,"POLICE OFFICER"
927676,"10/26/07",7956,"DETECTIVE"
927676,"09/29/00",5052,"POLICE OFFICER"
972685,"10/12/21",4262,"POLICE OFFICER"
950567,"07/06/11",23950,"POLICE OFFICER"
894687,"07/30/99",6404,"DETECTIVE"
894687,"01/01/90",21405,"POLICE OFFICER"
950568,"07/27/18",2017,"DETECTIVE"
950568,"07/06/11",9944,"POLICE OFFICER"
960639,"01/06/16",7331,"POLICE OFFICER"
906424,"01/31/03",7769,"DETECTIVE"
906424,"02/28/94",28091,"POLICE OFFICER"
925430,"01/26/07",5723,"DETECTIVE"
925430,"03/01/00",2199,"POLICE OFFICER"
934995,"07/01/04",459,"POLICE OFFICER"
943357,"01/10/07",12562,"POLICE OFFICER"
943357,"05/03/19",4587,"SERGEANT"
967917,"07/01/19",13818,"POLICE OFFICER"
926934,"08/03/12",5953,"DETECTIVE"
926934,"09/29/00",25302,"POLICE OFFICER"
945807,"01/07/08",26494,"POLICE OFFICER"
945807,"01/30/18",4011,"SERGEANT"
970586,"12/29/20",10567,"POLICE OFFICER"
971470,"04/28/21",13481,"POLICE OFFICER"
970587,"12/29/20",11362,"POLICE OFFICER"
965744,"04/25/18",5036,"POLICE OFFICER"
961807,"07/13/16",9559,"POLICE OFFICER"
965743,"04/25/18",11940,"POLICE OFFICER"
957662,"01/07/15",9908,"POLICE OFFICER"
957662,"06/13/17",21234,"POLICE OFFICER"
971087,"02/24/21",23004,"POLICE OFFICER"
970588,"12/29/20",7010,"POLICE OFFICER"
960640,"01/06/16",6654,"POLICE OFFICER"
969775,"11/02/20",18976,"POLICE OFFICER"
971088,"02/24/21",24087,"POLICE OFFICER"
966614,"10/24/18",16244,"POLICE OFFICER"
957663,"01/07/15",15767,"POLICE OFFICER"
964545,"10/18/17",4678,"POLICE OFFICER"
964546,"10/18/17",5238,"POLICE OFFICER"
957664,"04/01/22",3077,"DETECTIVE"
957664,"01/07/15",17079,"POLICE OFFICER"
960641,"01/06/16",14151,"POLICE OFFICER"
956726,"07/09/14",11272,"POLICE OFFICER"
950570,"07/06/11",5845,"POLICE OFFICER"
950570,"02/09/22",1997,"SERGEANT"
955975,"08/30/19",2135,"DETECTIVE"
955975,"01/08/14",13039,"POLICE OFFICER"
952835,"07/11/12",18293,"POLICE OFFICER"
952835,"06/05/18",3181,"SERGEANT"
953953,"12/21/21",5114,"DETECTIVE"
953953,"01/09/13",27534,"POLICE OFFICER"
964547,"10/18/17",1612,"POLICE OFFICER"
947768,"06/28/19",199,"DETECTIVE"
947768,"07/08/08",9131,"POLICE OFFICER"
971988,"07/07/21",27446,"POLICE OFFICER"
954920,"07/09/13",5339,"POLICE OFFICER"
966098,"07/02/18",9698,"POLICE OFFICER"
940240,"01/09/06",368,"POLICE OFFICER"
964548,"10/18/17",5240,"POLICE OFFICER"
973096,"10/15/21",4265,"POLICE OFFICER"
946623,"07/08/08",3582,"POLICE OFFICER"
946623,"08/31/18",4773,"SERGEANT"
960642,"01/06/16",1324,"POLICE OFFICER"
962463,"10/11/16",18969,"POLICE OFFICER"
969109,"01/06/20",21592,"POLICE OFFICER"
944638,"07/09/07",4075,"POLICE OFFICER"
944638,"08/31/18",4770,"SERGEANT"
964549,"10/18/17",6703,"POLICE OFFICER"
971471,"04/28/21",17680,"POLICE OFFICER"
971989,"07/07/21",27715,"POLICE OFFICER"
944227,"07/09/07",5006,"POLICE OFFICER"
940241,"01/09/06",3124,"POLICE OFFICER"
950571,"12/21/21",5122,"DETECTIVE"
950571,"07/06/11",21029,"POLICE OFFICER"
950571,"02/09/22",2027,"SERGEANT"
969777,"11/02/20",25019,"POLICE OFFICER"
961808,"07/13/16",15602,"POLICE OFFICER"
960643,"01/06/16",5770,"POLICE OFFICER"
953954,"01/09/13",28700,"POLICE OFFICER"
953954,"06/05/18",3192,"SERGEANT"
936740,"01/10/05",20402,"POLICE OFFICER"
936740,"12/17/15",3528,"SERGEANT"
901671,"12/21/00",NA,"LIEUTENANT"
901671,"06/30/92",7545,"POLICE OFFICER"
901671,"11/25/97",2392,"SERGEANT"
940242,"09/30/13",6335,"DETECTIVE"
940242,"01/09/06",397,"POLICE OFFICER"
958685,"07/08/15",17194,"POLICE OFFICER"
925431,"06/09/17",NA,"CAPTAIN"
925431,"03/18/21",NA,"DEPUTY INSPECTOR"
925431,"03/30/12",NA,"LIEUTENANT"
925431,"03/01/00",5567,"POLICE OFFICER"
925431,"08/31/06",94,"SERGEANT"
962465,"10/11/16",19173,"POLICE OFFICER"
936741,"11/20/18",NA,"LIEUTENANT"
936741,"01/10/05",842,"POLICE OFFICER"
936741,"12/17/15",3545,"SERGEANT"
947067,"08/22/17",1358,"DETECTIVE"
947067,"07/08/08",11795,"POLICE OFFICER"
947067,"07/10/09",2912,"POLICE OFFICER"
932777,"06/28/19",NA,"CAPTAIN"
932777,"02/24/17",NA,"LIEUTENANT"
932777,"07/01/03",24860,"POLICE OFFICER"
932777,"09/29/08",3276,"SERGEANT"
932777,"12/21/12",NA,"SGT DET SQUAD"
934997,"07/01/04",29414,"POLICE OFFICER"
955976,"01/08/14",14920,"POLICE OFFICER"
973097,"10/15/21",3630,"POLICE OFFICER"
960644,"01/06/16",16112,"POLICE OFFICER"
960645,"01/06/16",1338,"POLICE OFFICER"
967302,"01/03/19",29935,"POLICE OFFICER"
950572,"11/21/17",5208,"DETECTIVE"
950572,"07/06/11",19176,"POLICE OFFICER"
930328,"01/31/08",2303,"DETECTIVE"
930328,"07/01/02",7777,"POLICE OFFICER"
949091,"07/06/10",5228,"POLICE OFFICER"
949091,"07/28/17",3288,"SERGEANT"
940244,"09/05/14",3934,"DETECTIVE"
940244,"01/09/06",3162,"POLICE OFFICER"
953955,"11/20/18",1280,"DETECTIVE"
953955,"01/09/13",30982,"POLICE OFFICER"
934998,"04/24/15",4620,"DETECTIVE"
934998,"07/01/04",23865,"POLICE OFFICER"
944639,"09/03/21",4794,"DETECTIVE"
944639,"07/09/07",17268,"POLICE OFFICER"
964551,"10/18/17",5247,"POLICE OFFICER"
944640,"07/27/18",1831,"DETECTIVE"
944640,"07/09/07",17315,"POLICE OFFICER"
944640,"12/19/19",5080,"SERGEANT"
940245,"06/10/21",NA,"LIEUTENANT"
940245,"01/09/06",13317,"POLICE OFFICER"
940245,"08/29/13",3706,"SERGEANT"
956727,"07/09/14",10096,"POLICE OFFICER"
969778,"11/02/20",25088,"POLICE OFFICER"
900378,"06/04/99",6727,"DETECTIVE"
900378,"01/13/92",23416,"POLICE OFFICER"
900378,"03/28/03",3522,"SERGEANT"
931493,"07/01/02",8146,"POLICE OFFICER"
931493,"09/28/12",1048,"SERGEANT"
902796,"05/24/98",NA,"PO SPECIAL ASSIGN"
902796,"11/30/92",15858,"POLICE OFFICER"
934999,"07/01/04",6525,"POLICE OFFICER"
947769,"07/08/08",24820,"POLICE OFFICER"
930329,"07/01/02",22966,"POLICE OFFICER"
930329,"10/25/13",963,"SERGEANT"
947068,"07/08/08",21873,"POLICE OFFICER"
971472,"04/28/21",9612,"POLICE OFFICER"
948045,"11/22/16",5604,"DETECTIVE"
948045,"01/14/09",5247,"POLICE OFFICER"
960647,"01/06/16",16134,"POLICE OFFICER"
947770,"01/27/17",6093,"DETECTIVE"
947770,"07/08/08",9150,"POLICE OFFICER"
950575,"07/06/11",26373,"POLICE OFFICER"
950575,"06/28/19",244,"SERGEANT"
922485,"03/28/08",4498,"DETECTIVE"
922485,"08/31/98",8946,"POLICE OFFICER"
956729,"12/19/19",6150,"DETECTIVE"
956729,"07/09/14",10102,"POLICE OFFICER"
956730,"07/09/14",6126,"POLICE OFFICER"
938645,"07/11/05",20629,"POLICE OFFICER"
954921,"07/09/13",16622,"POLICE OFFICER"
963068,"01/04/17",23683,"POLICE OFFICER"
954922,"07/09/13",7304,"POLICE OFFICER"
919162,"04/15/97",20971,"POLICE OFFICER"
919162,"03/30/07",138,"SERGEANT"
964047,"07/05/17",19893,"POLICE OFFICER"
969779,"11/02/20",15181,"POLICE OFFICER"
968478,"10/07/19",22560,"POLICE OFFICER"
923936,"08/29/13",NA,"CAPTAIN"
923936,"12/22/17",NA,"DEPUTY INSPECTOR"
923936,"03/18/21",NA,"INSPECTOR"
923936,"07/02/10",NA,"LIEUTENANT"
923936,"07/07/99",13021,"POLICE OFFICER"
923936,"04/29/05",4193,"SERGEANT"
960648,"01/06/16",14154,"POLICE OFFICER"
933839,"01/20/04",9587,"POLICE OFFICER"
933839,"02/27/09",616,"SERGEANT"
970590,"12/29/20",1360,"POLICE OFFICER"
957665,"01/07/15",16695,"POLICE OFFICER"
945808,"01/07/08",27263,"POLICE OFFICER"
945808,"06/10/21",1068,"SERGEANT"
973458,"12/29/21",29905,"POLICE OFFICER"
969111,"01/06/20",16308,"POLICE OFFICER"
955977,"02/28/18",702,"DETECTIVE"
955977,"01/08/14",12727,"POLICE OFFICER"
935002,"04/26/13",NA,"LIEUTENANT"
935002,"05/07/18",NA,"LT DET COMMANDER"
935002,"07/01/04",5746,"POLICE OFFICER"
935002,"09/29/09",2973,"SERGEANT"
948543,"01/11/10",9283,"POLICE OFFICER"
948543,"03/15/10",4114,"POLICE OFFICER"
945809,"01/07/08",22583,"POLICE OFFICER"
966099,"07/02/18",5579,"POLICE OFFICER"
959688,"10/07/15",1553,"POLICE OFFICER"
947069,"03/31/17",6774,"DETECTIVE"
947069,"07/08/08",11799,"POLICE OFFICER"
947069,"09/03/21",2136,"SERGEANT"
936743,"11/25/14",4928,"DETECTIVE"
936743,"01/10/05",957,"POLICE OFFICER"
936743,"01/30/18",4017,"SERGEANT"
931721,"04/26/13",NA,"LIEUTENANT"
931721,"07/01/02",29595,"POLICE OFFICER"
931721,"01/31/08",1743,"SERGEANT"
940246,"01/09/06",30969,"POLICE OFFICER"
939540,"07/11/05",23072,"POLICE OFFICER"
954923,"06/10/21",2853,"DETECTIVE"
954923,"07/09/13",24570,"POLICE OFFICER"
953956,"01/09/13",12571,"POLICE OFFICER"
941254,"07/10/06",29404,"POLICE OFFICER"
950576,"07/06/11",1388,"POLICE OFFICER"
946981,"09/28/17",3587,"DETECTIVE"
946981,"07/08/08",531,"POLICE OFFICER"
946981,"11/10/08",18284,"POLICE OFFICER"
950577,"07/06/11",14104,"POLICE OFFICER"
973099,"10/15/21",3060,"POLICE OFFICER"
899338,"09/29/00",4160,"DETECTIVE"
899338,"04/30/91",4408,"POLICE OFFICER"
932779,"04/24/09",2606,"DETECTIVE"
932779,"07/01/03",22347,"POLICE OFFICER"
932779,"03/30/12",1635,"SERGEANT"
932779,"12/19/19",NA,"SGT DET SQUAD"
960650,"01/06/16",16137,"POLICE OFFICER"
928467,"07/02/01",15600,"POLICE OFFICER"
924813,"03/01/00",30185,"POLICE OFFICER"
924813,"09/28/07",1629,"SERGEANT"
933840,"01/20/04",13687,"POLICE OFFICER"
933840,"02/27/09",638,"SERGEANT"
943363,"08/31/15",3207,"DETECTIVE"
943363,"01/10/07",24213,"POLICE OFFICER"
938601,"05/29/20",6826,"DETECTIVE"
938601,"07/11/05",8764,"POLICE OFFICER"
954924,"07/09/13",25604,"POLICE OFFICER"
938646,"06/02/14",NA,"LIEUTENANT"
938646,"07/11/05",9600,"POLICE OFFICER"
938646,"11/23/10",3960,"SERGEANT"
962466,"10/11/16",21982,"POLICE OFFICER"
973459,"12/29/21",30171,"POLICE OFFICER"
966615,"10/24/18",2734,"POLICE OFFICER"
944644,"07/09/07",20032,"POLICE OFFICER"
952837,"07/11/12",31750,"POLICE OFFICER"
952837,"11/16/21",31772,"POLICE OFFICER"
940248,"01/09/06",18644,"POLICE OFFICER"
973460,"12/29/21",30396,"POLICE OFFICER"
960651,"01/06/16",17785,"POLICE OFFICER"
947652,"07/08/08",14786,"POLICE OFFICER"
936745,"02/09/22",NA,"CAPTAIN"
936745,"04/24/15",NA,"LIEUTENANT"
936745,"01/10/05",843,"POLICE OFFICER"
936745,"10/29/10",3139,"SERGEANT"
915874,"01/28/11",5756,"DETECTIVE"
915874,"06/30/95",27499,"POLICE OFFICER"
970591,"12/29/20",8637,"POLICE OFFICER"
970591,"03/31/21",12479,"POLICE OFFICER"
896421,"04/25/90",81,"POLICE OFFICER"
896421,"01/26/01",3604,"SERGEANT"
931722,"11/03/14",1988,"DETECTIVE"
931722,"07/01/02",15467,"POLICE OFFICER"
950578,"07/06/11",26810,"POLICE OFFICER"
955978,"01/08/14",11696,"POLICE OFFICER"
952838,"07/11/12",17048,"POLICE OFFICER"
941886,"09/28/18",NA,"CAPTAIN"
941886,"08/01/16",NA,"LIEUTENANT"
941886,"07/10/06",7638,"POLICE OFFICER"
941886,"09/28/12",1065,"SERGEANT"
972688,"10/12/21",2319,"POLICE OFFICER"
954925,"07/09/13",26813,"POLICE OFFICER"
948575,"07/06/10",2684,"POLICE OFFICER"
953958,"01/09/13",28705,"POLICE OFFICER"
953958,"08/30/19",5540,"SERGEANT"
953959,"06/10/21",2858,"DETECTIVE"
953959,"01/09/13",9897,"POLICE OFFICER"
962467,"10/11/16",19178,"POLICE OFFICER"
952839,"02/09/22",1421,"DETECTIVE"
952839,"07/11/12",22186,"POLICE OFFICER"
941037,"07/27/18",1834,"DETECTIVE"
941037,"01/09/06",20343,"POLICE OFFICER"
931723,"06/28/19",NA,"LIEUTENANT"
931723,"07/01/02",2103,"POLICE OFFICER"
931723,"06/24/11",4168,"SERGEANT"
930332,"07/01/02",22973,"POLICE OFFICER"
930332,"01/28/16",3091,"SERGEANT"
938648,"09/28/17",3603,"DETECTIVE"
938648,"07/11/05",31441,"POLICE OFFICER"
947070,"07/08/08",6473,"POLICE OFFICER"
944641,"06/10/21",2859,"DETECTIVE"
944641,"07/09/07",8253,"POLICE OFFICER"
902653,"06/30/92",7149,"POLICE OFFICER"
958687,"07/08/15",18173,"POLICE OFFICER"
893152,"08/27/10",NA,"CAPTAIN"
893152,"06/09/17",NA,"DEPUTY INSPECTOR"
893152,"12/23/03",NA,"LIEUTENANT"
893152,"01/01/90",23951,"POLICE OFFICER"
893152,"03/04/94",2306,"SERGEANT"
906437,"01/25/13",NA,"CAPTAIN"
906437,"03/31/17",NA,"DEPUTY INSPECTOR"
906437,"06/10/21",NA,"INSPECTOR"
906437,"03/26/10",NA,"LIEUTENANT"
906437,"02/28/94",22533,"POLICE OFFICER"
906437,"12/20/02",1867,"SERGEANT"
923940,"09/28/11",NA,"LIEUTENANT"
923940,"07/07/99",8059,"POLICE OFFICER"
923940,"11/30/05",1086,"SERGEANT"
945810,"02/26/20",NA,"LIEUTENANT"
945810,"01/07/08",23558,"POLICE OFFICER"
945810,"08/31/15",4955,"SERGEANT"
921419,"07/01/98",11436,"POLICE OFFICER"
921419,"03/28/08",4053,"SERGEANT"
952840,"07/11/12",31755,"POLICE OFFICER"
964048,"07/05/17",23407,"POLICE OFFICER"
941888,"07/10/06",5944,"POLICE OFFICER"
941888,"06/28/13",1879,"SERGEANT"
944642,"07/09/07",5883,"POLICE OFFICER"
944642,"08/31/15",4956,"SERGEANT"
940249,"01/09/06",3200,"POLICE OFFICER"
949092,"04/01/22",3564,"DETECTIVE"
949092,"07/06/10",11888,"POLICE OFFICER"
949094,"07/06/10",15756,"POLICE OFFICER"
949094,"07/28/17",3316,"SERGEANT"
966616,"10/24/18",15119,"POLICE OFFICER"
960652,"01/06/16",16141,"POLICE OFFICER"
965178,"01/10/18",25518,"POLICE OFFICER"
969780,"11/02/20",21980,"POLICE OFFICER"
954926,"07/09/13",13171,"POLICE OFFICER"
951812,"01/09/12",6824,"POLICE OFFICER"
947071,"07/08/08",14788,"POLICE OFFICER"
947071,"01/30/09",14657,"POLICE OFFICER"
947071,"07/27/18",2285,"SERGEANT"
919167,"12/23/08",NA,"LIEUTENANT"
919167,"12/22/20",NA,"LT DET COMMANDER"
919167,"04/15/97",29729,"POLICE OFFICER"
919167,"09/27/02",2019,"SERGEANT"
915880,"03/30/07",NA,"CAPTAIN"
915880,"12/21/18",NA,"DEPUTY CHIEF"
915880,"10/26/12",NA,"DEPUTY INSPECTOR"
915880,"06/04/99",6730,"DETECTIVE"
915880,"03/29/16",NA,"INSPECTOR"
915880,"11/25/03",NA,"LIEUTENANT"
915880,"06/30/95",13799,"POLICE OFFICER"
915880,"08/18/00",5363,"SERGEANT"
938742,"07/11/05",14954,"POLICE OFFICER"
958688,"07/08/15",7541,"POLICE OFFICER"
936701,"01/10/05",26717,"POLICE OFFICER"
936701,"02/26/20",2433,"SERGEANT"
925441,"10/31/08",4817,"DETECTIVE"
925441,"03/01/00",12122,"POLICE OFFICER"
970592,"12/29/20",9384,"POLICE OFFICER"
893154,"05/24/98",NA,"PO SPECIAL ASSIGN"
893154,"01/01/90",16879,"POLICE OFFICER"
904139,"08/30/93",31214,"POLICE OFFICER"
961809,"07/13/16",10006,"POLICE OFFICER"
950579,"07/06/11",25567,"POLICE OFFICER"
933842,"01/20/04",27209,"POLICE OFFICER"
941890,"09/28/17",3625,"DETECTIVE"
941890,"07/10/06",4972,"POLICE OFFICER"
964552,"10/18/17",1635,"POLICE OFFICER"
950580,"07/06/11",19752,"POLICE OFFICER"
964049,"07/05/17",1679,"POLICE OFFICER"
947074,"07/08/08",4157,"POLICE OFFICER"
947074,"03/27/15",5277,"SERGEANT"
922491,"04/29/11",NA,"CAPTAIN"
922491,"07/30/21",NA,"DEPUTY CHIEF"
922491,"06/26/15",NA,"DEPUTY INSPECTOR"
922491,"08/22/17",NA,"INSPECTOR"
922491,"04/30/08",NA,"LIEUTENANT"
922491,"08/31/98",20203,"POLICE OFFICER"
922491,"11/25/03",3217,"SERGEANT"
971473,"04/28/21",19272,"POLICE OFFICER"
901681,"06/04/99",6570,"DETECTIVE"
901681,"02/24/12",NA,"LIEUTENANT"
901681,"12/18/15",NA,"LT DET COMMANDER"
901681,"06/30/92",13816,"POLICE OFFICER"
901681,"12/23/04",4720,"SERGEANT"
971991,"07/07/21",25902,"POLICE OFFICER"
971991,"12/17/21",13816,"POLICE OFFICER"
945811,"05/03/19",1374,"DETECTIVE"
945811,"01/07/08",23794,"POLICE OFFICER"
925443,"05/29/12",NA,"CAPTAIN"
925443,"03/18/21",NA,"DEPUTY INSPECTOR"
925443,"08/29/08",NA,"LIEUTENANT"
925443,"03/01/00",30223,"POLICE OFFICER"
925443,"05/26/06",2395,"SERGEANT"
945812,"01/07/08",27662,"POLICE OFFICER"
969781,"11/02/20",25159,"POLICE OFFICER"
961811,"07/13/16",3808,"POLICE OFFICER"
965745,"04/25/18",3126,"POLICE OFFICER"
958689,"07/08/15",20438,"POLICE OFFICER"
947075,"07/08/08",1540,"POLICE OFFICER"
947075,"06/30/17",2992,"SERGEANT"
971992,"07/07/21",23737,"POLICE OFFICER"
940250,"01/09/06",13477,"POLICE OFFICER"
945813,"01/07/08",15496,"POLICE OFFICER"
933843,"01/20/04",21981,"POLICE OFFICER"
963567,"04/12/17",8255,"POLICE OFFICER"
938657,"07/11/05",8780,"POLICE OFFICER"
959689,"10/07/15",22127,"POLICE OFFICER"
963069,"01/04/17",25202,"POLICE OFFICER"
964050,"07/05/17",15652,"POLICE OFFICER"
954927,"07/09/13",6194,"POLICE OFFICER"
954927,"06/10/21",3042,"SERGEANT"
973100,"10/15/21",1358,"POLICE OFFICER"
952842,"07/11/12",8570,"POLICE OFFICER"
968479,"10/07/19",26769,"POLICE OFFICER"
938651,"07/11/05",8333,"POLICE OFFICER"
903137,"03/28/03",NA,"LIEUTENANT"
903137,"06/24/11",NA,"LT DET COMMANDER"
903137,"08/30/93",21830,"POLICE OFFICER"
903137,"04/30/99",1733,"SERGEANT"
965179,"01/10/18",30345,"POLICE OFFICER"
935007,"07/01/04",10080,"POLICE OFFICER"
940251,"01/09/06",419,"POLICE OFFICER"
943364,"12/22/17",6534,"DETECTIVE"
943364,"01/10/07",18111,"POLICE OFFICER"
935008,"07/01/04",31453,"POLICE OFFICER"
966101,"07/02/18",6754,"POLICE OFFICER"
967543,"04/15/19",4163,"POLICE OFFICER"
948046,"01/14/09",6715,"POLICE OFFICER"
938653,"07/11/05",5497,"POLICE OFFICER"
945915,"01/07/08",30419,"POLICE OFFICER"
945915,"11/24/20",4492,"SERGEANT"
941891,"07/10/06",7642,"POLICE OFFICER"
971090,"02/24/21",26381,"POLICE OFFICER"
938664,"11/21/17",2313,"DETECTIVE"
938664,"07/11/05",10050,"POLICE OFFICER"
933844,"03/26/10",2199,"DETECTIVE"
933844,"01/20/04",18852,"POLICE OFFICER"
904140,"06/27/08",NA,"CAPTAIN"
904140,"09/28/12",NA,"DEPUTY INSPECTOR"
904140,"12/30/05",NA,"LIEUTENANT"
904140,"08/30/93",83,"POLICE OFFICER"
904140,"05/28/97",74,"POLICE OFFICER"
904140,"12/20/02",2107,"SERGEANT"
954928,"07/09/13",22885,"POLICE OFFICER"
954928,"12/22/20",1437,"SERGEANT"
932781,"07/01/03",24905,"POLICE OFFICER"
960655,"11/26/19",2982,"DETECTIVE"
960655,"01/06/16",30634,"POLICE OFFICER"
950582,"12/22/17",4207,"DETECTIVE"
950582,"07/06/11",27978,"POLICE OFFICER"
965746,"04/25/18",2050,"POLICE OFFICER"
941892,"08/31/15",3210,"DETECTIVE"
941892,"07/10/06",20732,"POLICE OFFICER"
962468,"10/11/16",21746,"POLICE OFFICER"
965747,"04/25/18",11944,"POLICE OFFICER"
960658,"01/06/16",9285,"POLICE OFFICER"
956731,"07/09/14",882,"POLICE OFFICER"
901685,"08/21/97",3179,"DETECTIVE"
901685,"04/24/09",NA,"LIEUTENANT"
901685,"11/26/13",NA,"LT DET COMMANDER"
901685,"06/30/92",10473,"POLICE OFFICER"
901685,"02/28/03",3695,"SERGEANT"
935010,"07/01/04",24350,"POLICE OFFICER"
935010,"10/29/10",3140,"SERGEANT"
972668,"10/12/21",3042,"POLICE OFFICER"
925445,"03/01/00",4795,"POLICE OFFICER"
925445,"01/27/10",341,"SERGEANT"
930337,"07/01/02",16432,"POLICE OFFICER"
930337,"04/17/14",1343,"POLICE OFFICER"
969113,"01/06/20",8501,"POLICE OFFICER"
938654,"12/22/17",4959,"DETECTIVE"
938654,"07/11/05",17581,"POLICE OFFICER"
932783,"03/31/17",6779,"DETECTIVE"
932783,"07/01/03",5159,"POLICE OFFICER"
947076,"07/28/17",5034,"DETECTIVE"
947076,"07/08/08",540,"POLICE OFFICER"
930338,"07/01/02",16694,"POLICE OFFICER"
973461,"12/29/21",29335,"POLICE OFFICER"
944647,"02/26/20",NA,"LIEUTENANT"
944647,"07/09/07",14473,"POLICE OFFICER"
944647,"09/30/13",4450,"SERGEANT"
938656,"06/24/11",1339,"DETECTIVE"
938656,"07/11/05",25821,"POLICE OFFICER"
943365,"01/10/07",20851,"POLICE OFFICER"
941894,"08/22/17",1359,"DETECTIVE"
941894,"07/10/06",23947,"POLICE OFFICER"
950583,"07/06/11",753,"POLICE OFFICER"
943366,"01/10/07",23445,"POLICE OFFICER"
968481,"10/07/19",19224,"POLICE OFFICER"
931725,"06/26/15",NA,"LIEUTENANT"
931725,"07/01/02",370,"POLICE OFFICER"
931725,"10/17/05",1305,"POLICE OFFICER"
931725,"07/27/07",2601,"SERGEANT"
944648,"08/01/16",NA,"LIEUTENANT"
944648,"07/09/07",2823,"POLICE OFFICER"
944648,"08/03/12",5110,"SERGEANT"
936749,"08/29/13",366,"DETECTIVE"
936749,"01/10/05",20757,"POLICE OFFICER"
936749,"04/25/14",377,"SERGEANT"
968483,"10/07/19",13371,"POLICE OFFICER"
970593,"12/29/20",8717,"POLICE OFFICER"
964553,"10/18/17",3984,"POLICE OFFICER"
951814,"01/09/12",13454,"POLICE OFFICER"
971993,"07/07/21",24117,"POLICE OFFICER"
973462,"12/29/21",27386,"POLICE OFFICER"
971996,"07/07/21",25329,"POLICE OFFICER"
925446,"11/30/06",4223,"DETECTIVE"
925446,"06/26/15",NA,"LIEUTENANT"
925446,"06/10/21",NA,"LT SPECIAL ASSIGN"
925446,"03/01/00",7676,"POLICE OFFICER"
925446,"01/26/07",4132,"SERGEANT"
957669,"01/07/15",23081,"POLICE OFFICER"
964051,"07/05/17",21065,"POLICE OFFICER"
935012,"12/22/20",NA,"LIEUTENANT"
935012,"07/01/04",25037,"POLICE OFFICER"
935012,"04/28/17",353,"SERGEANT"
959690,"10/07/15",12767,"POLICE OFFICER"
954931,"07/09/13",29390,"POLICE OFFICER"
933846,"01/20/04",9597,"POLICE OFFICER"
936750,"01/10/05",28738,"POLICE OFFICER"
928473,"07/30/21",NA,"CAPTAIN"
928473,"06/02/14",NA,"LIEUTENANT"
928473,"07/02/01",24318,"POLICE OFFICER"
928473,"03/28/08",4137,"SERGEANT"
958691,"07/08/15",19022,"POLICE OFFICER"
932784,"10/26/18",4355,"DETECTIVE"
932784,"07/01/03",11113,"POLICE OFFICER"
960661,"01/06/16",6170,"POLICE OFFICER"
936751,"01/10/05",10770,"POLICE OFFICER"
965748,"04/25/18",11694,"POLICE OFFICER"
965748,"06/19/19",611,"POLICE OFFICER"
938658,"05/28/09",3849,"DETECTIVE"
938658,"07/11/05",15210,"POLICE OFFICER"
938658,"01/29/21",4807,"SERGEANT"
969116,"01/06/20",29348,"POLICE OFFICER"
969783,"11/02/20",1138,"POLICE OFFICER"
944649,"01/28/16",5191,"DETECTIVE"
944649,"07/09/07",10450,"POLICE OFFICER"
954932,"07/09/13",4214,"POLICE OFFICER"
935013,"07/01/04",29422,"POLICE OFFICER"
961814,"07/13/16",3844,"POLICE OFFICER"
961815,"07/13/16",5211,"POLICE OFFICER"
938660,"10/31/11",1645,"DETECTIVE"
938660,"07/11/05",23576,"POLICE OFFICER"
970595,"12/29/20",9387,"POLICE OFFICER"
945816,"12/22/20",3512,"DETECTIVE"
945816,"01/07/08",21644,"POLICE OFFICER"
949099,"07/06/10",4437,"POLICE OFFICER"
961816,"07/13/16",12634,"POLICE OFFICER"
936752,"01/10/05",4249,"POLICE OFFICER"
967918,"07/01/19",19696,"POLICE OFFICER"
970596,"12/29/20",10607,"POLICE OFFICER"
962469,"10/11/16",22145,"POLICE OFFICER"
931726,"07/01/02",22205,"POLICE OFFICER"
901689,"07/02/10",NA,"CAPTAIN"
901689,"10/18/21",NA,"DEPUTY CHIEF"
901689,"10/28/16",NA,"DEPUTY INSPECTOR"
901689,"12/21/18",NA,"INSPECTOR"
901689,"08/29/02",NA,"LIEUTENANT"
901689,"06/30/92",12474,"POLICE OFFICER"
901689,"05/27/98",3667,"SERGEANT"
951815,"01/09/12",3316,"POLICE OFFICER"
951815,"06/28/19",247,"SERGEANT"
966617,"10/24/18",1562,"POLICE OFFICER"
922498,"01/27/17",6113,"DETECTIVE"
922498,"03/10/17",3932,"DETECTIVE"
922498,"08/31/98",19825,"POLICE OFFICER"
959691,"10/07/15",21370,"POLICE OFFICER"
930339,"07/01/02",20876,"POLICE OFFICER"
960662,"01/06/16",13839,"POLICE OFFICER"
936753,"10/18/21",NA,"LIEUTENANT"
936753,"01/10/05",25672,"POLICE OFFICER"
936753,"06/29/12",4408,"SERGEANT"
962470,"10/11/16",22758,"POLICE OFFICER"
930340,"10/18/21",NA,"LIEUTENANT"
930340,"07/01/02",974,"POLICE OFFICER"
930340,"11/30/07",4930,"SERGEANT"
930340,"05/11/12",4933,"SERGEANT"
930340,"02/26/16",NA,"SGT DET SQUAD"
